Customer_ID,Purchase_Date,No_of_units_sold,Car_model_year,Price,Customer_Name,Email,Gender,City,Car_Make,Country,Country_Code
HYGP9WRHGWSJ5QBZE5XWCABW,2023-07-23,37981,2024,90315.52,Celle McKeighen,cmckeighen99@amazon.de,2,Jacksonville,Audi,4,4
HYGP9WRKSEYG5F4P3Y4H0G1Z,2023-07-24,13802,2023,134166.03499999997,Toby Giacomello,tgiacomello9a@imdb.com,0,Takeo,Dodge,2,3
HYGP9WRNQ992G9V1VY78KB06,2023-09-14,60729,2023,134166.03499999997,Theresa Stivers,tstivers9b@phpbb.com,2,Tuscaloosa,Ford,4,4
HYGP9WRPV2V2ATSB88MH4DPF,2024-04-06,31173,2023,255686.26,Raf Swancock,rswancock9c@nps.gov,2,Kamiichi,Chevrolet,2,3
HYGP9WRR6568A3ZFCFMVW26R,2024-02-09,71681,2023,261314.17,Nickie Chesman,nchesman9d@digg.com,5,Iiyama,Jeep,2,3
HYGP9WRT2RKEANMDK8158SAJ,2024-01-08,4325,2024,88218.36,Hedvig Cornford,hcornford9e@symantec.com,2,Tsubame,Pontiac,2,3
HYGP9WRXCBZN8WGJ627GKD76,2023-09-24,44403,2024,220965.68,Nanice Apperley,napperley9f@google.co.uk,2,Ishii,Toyota,2,3
HYGP9WRYH7TKPSPTX4J84M22,2023-10-13,39408,2024,37849.83,Jeannie Curson,jcurson9g@drupal.org,2,Nagoya-shi,BMW,2,3
HYGP9WS13AWDK2N8BV8F1XAX,2024-03-21,41395,2023,188811.98,Laurence Scade,lscade9h@dropbox.com,5,Rochester,Pontiac,4,4
HYGP9WS3K0E4EJ262HH9YGQK,2024-02-06,95979,2024,256726.61,Erminie Lowndes,elowndes9i@redcross.org,2,New York City,Suzuki,4,4
HYGP9WS59RP8QPZA2VDA28MH,2023-09-17,41115,2024,235020.67,Cherise Humphrey,chumphrey9j@imdb.com,2,Kobe,Scion,2,3
HYGP9WS74H3JHFJPJKBEX49C,2024-03-25,18688,2024,134166.03499999997,Tansy Issakov,tissakov9k@sciencedirect.com,2,Mobile,Dodge,4,4
HYGP9WS90HCDFYZWWWD71FSX,2024-03-22,76660,2023,279406.83,Warde Sheircliffe,wsheircliffe9l@latimes.com,5,Largo,Mercury,4,4
HYGP9WSBWDX853966YH9Q6BN,2023-05-08,82070,2024,134166.03499999997,Iormina Meadley,imeadley9m@usa.gov,3,Youkaichi,Lincoln,2,3
HYGP9WSDVTRC1TS392GPKYQF,2024-03-22,20635,2024,116246.98,Yoshiko Danett,ydanett9n@geocities.com,0,Tamana,Kia,2,3
HYGP9WSFZT0JZA3ZENMKFV78,2024-03-04,44403,2024,209470.9,Monti Attree,mattree9o@google.de,5,Nagai,GMC,2,3
HYGP9WSHPPN3JMFM3CZD2YHN,2024-04-01,44403,2023,127644.68,Zebadiah Madsen,zmadsen9p@earthlink.net,5,Los Angeles,GMC,4,4
HYGP9WSJREXJ9GTFEGJM41BZ,2023-06-18,17255,2023,36984.58,Teresina Grigoryov,tgrigoryov9q@fc.com,2,Hōfu,Mitsubishi,2,3
HYGP9WSNG5YNA6JZM4CXQS7S,2023-07-05,87436,2024,134166.03499999997,Bancroft Gasnell,bgasnell9r@ezinearticles.com,5,Stuttgart,Mitsubishi,0,0
HYGP9WSPQ9HXC9SZ6JPP1RVS,2024-03-11,54157,2023,185010.69,Torin Legrand,tlegrand9s@army.mil,5,Washington,Chevrolet,4,4
HYGP9WSR1RX4WJ9WMRY64A96,2024-04-21,60098,2024,272155.3,Jimmy Sommerlie,jsommerlie9t@naver.com,5,Kuroiso,Infiniti,2,3
HYGP9WSVFREDQNYGWWCNSVDM,2024-03-05,58991,2024,41293.14,Ezechiel Agostino,edagostino9u@godaddy.com,5,Palmdale,Nissan,4,4
HYGP9WSXHXJNWN40CB6SGHFA,2023-05-05,44403,2024,218772.79,Hirsch Nattrass,hnattrass9v@newyorker.com,5,Waterbury,Geo,4,4
HYGP9WSZ9XKPWF8H3CV7HMBS,2023-08-20,44403,2024,194035.35,Nealson Bartot,nbartot9w@amazon.co.uk,5,Sapporo,Hyundai,2,3
HYGP9WT1N5M1R67W69NQ28P5,2023-06-04,29763,2024,37992.09,Brucie Larmett,blarmett9x@joomla.org,6,New Haven,Audi,4,4
HYGP9WT35FV5T6N22317RA73,2023-05-26,80394,2023,168278.9,Daisie Cuttings,dcuttings9y@furl.net,2,Dayton,Acura,4,4
HYGP9WT5DJVC3S67DJ0NYGK5,2023-12-28,55987,2024,246204.99,Harold Birchenhead,hbirchenhead9z@yolasite.com,5,Minneapolis,Hyundai,4,4
HYGP9WT74KY5722FQWF3V5CG,2023-10-16,58898,2024,84440.83,Robyn MacGeaney,rmacgeaneya0@lycos.com,2,Shimo-furano,Toyota,2,3
HYGP9WT9G0H7PXJVNF7RZDKA,2023-10-23,65978,2024,190082.47,Ethelred Weavill,eweavilla1@springer.com,5,Las Vegas,Chevrolet,4,4
HYGP9WTC1EV16WG2KMKZJ5Z4,2024-03-12,63426,2024,60068.16,Emory Gitting,egittinga2@cdc.gov,5,Topeka,Chevrolet,4,4
HYGP9WTEX3JPXSMHNX00W6J1,2023-06-08,20302,2023,134166.03499999997,Curry Matten,cmattena3@cdc.com,0,Satsumasendai,Mitsubishi,2,3
HYGP9WTGXPKB1RZ0XE7KRZAE,2023-12-05,24867,2024,162602.88,Ree Kingzeth,rkingzetha4@w3.org,6,Köln,Pontiac,0,0
HYGP9WTJHMJ3Q9KWKE3F36JM,2024-04-05,30124,2023,7126.05,Melonie Trangmar,mtrangmara5@homestead.com,2,Cincinnati,Ferrari,4,4
HYGP9WTN84VPD5W8FFY70YXA,2024-01-28,86246,2023,70554.8,Ilsa Sorrell,isorrella6@list-manage.com,2,Kōnosu,Audi,2,3
HYGP9WTQCH3DKZ5KWNFVPK1W,2024-04-27,27174,2024,134166.03499999997,Tedman Sambals,tsambalsa7@tripadvisor.com,5,Nagano-shi,Daewoo,2,3
HYGP9WTSF4B4KP160FC2PV7Z,2023-11-17,97921,2024,209083.88,Diane Matthisson,dmatthissona8@apache.org,2,Machida,Chevrolet,2,3
HYGP9WTV40VRBQ6TSWKPCB54,2023-07-27,25219,2023,180599.78,Vanya Kuhnert,vkuhnerta9@about.me,2,Ishiki,Dodge,2,3
HYGP9WTXYAC4W0NDY1VSFYSQ,2023-08-17,90301,2023,140128.58,Katerina Puddicombe,kpuddicombeaa@clickbank.net,2,Detroit,Ford,4,4
HYGP9WV0VJA8HQEPQPBHBK4Z,2023-07-12,83776,2024,134166.03499999997,Guenna Jakuszewski,gjakuszewskiab@blinklist.com,2,Cincinnati,Volvo,4,4
HYGP9WV11K1GPKWAEY348T90,2023-06-08,5043,2023,215182.4,Lucita Button,lbuttonac@baidu.com,2,Washington,GMC,4,4
HYGP9WV3GPY9063H77WC9H4A,2023-05-05,75200,2024,134166.03499999997,Milton Chaise,mchaisead@hcnet.com,5,Orlando,Mazda,4,4
HYGP9WV65PDM55MS1PER67H7,2023-12-03,37082,2023,278122.34,Carmine Neesam,cneesamae@liveinternet.ru,2,Iwanai,Ford,2,3
HYGP9WV8587XC5Y3T9QAKJCH,2024-04-08,69391,2023,266843.43,Violette Mouse,vmouseaf@admin.ch,2,Ōme,Volkswagen,2,3
HYGP9WVAXPRZX44WE8W4PXZK,2024-01-06,81804,2024,76077.24,Nydia Loynes,nloynesag@wikimedia.org,2,Mülheim an der Ruhr,Subaru,0,0
HYGP9WVC2WMGAQEAS86PFEB0,2024-02-15,56781,2023,100816.25,Dody Tissier,dtissierah@undial.de,2,Springfield,Maybach,4,4
HYGP9WVEQD1NRKMVDW7FBSCB,2023-07-06,46359,2023,122472.66,Leonerd Hesse,lhesseai@bluehost.com,5,Minneapolis,Chevrolet,4,4
HYGP9WVG1K54R6MYSX1KRPN7,2024-01-20,44403,2024,134166.03499999997,Maureene Glanders,mglandersaj@huffingtonpost.com,2,Nishishinminato,Hyundai,2,3
HYGP9WVJG5T5ZHR3P64TJ1GT,2023-09-03,11570,2023,240446.28,Marcelline Spittal,mspittalak@disqus.com,2,Essen,Mazda,0,0
HYGP9WVMSFH302V56CNHP3ZP,2023-07-05,17443,2023,90786.46,Eugenius Pellew,epellewal@twitpic.com,5,Freiburg im Breisgau,Infiniti,0,0
HYGP9WVP8YZW2W2XS1XPZB45,2023-06-23,15357,2024,209998.79,Britt Mineghelli,bmineghelliam@ifeng.com,5,Ashikaga,Chevrolet,2,3
HYGP9WVREXMY2BN8YZBRM2PZ,2023-12-01,3464,2023,129083.32,Ignacius Emlen,iemlenan@msu.edu,1,Huntsville,Mitsubishi,4,4
HYGP9WVV15W3WGFNS0PXRH6H,2023-07-12,78209,2024,232853.6,Ced Lefwich,clefwichao@answers.com,5,Toledo,Honda,4,4
HYGP9WVXE8B5CZSD77AR9DEJ,2024-02-03,40286,2024,196822.2,Bibbie Alleburton,balleburtonap@pinterest.com,2,Minato,Lotus,2,3
HYGP9WVZKKF69YG8BD7YEXEG,2023-10-11,44403,2024,77556.17,Georgianne Innot,ginnotaq@seesaa.net,2,Zushi,Pontiac,2,3
HYGP9WW1JGX9EZYR9747KRZR,2023-12-26,44984,2024,134166.03499999997,Jocelyn Evershed,jevershedar@businessweek.com,2,Hamanoichi,Toyota,2,3
HYGP9WW3NZA714KYSA19Z4W5,2024-03-05,44806,2023,196917.25,Forster Artrick,fartrickas@businesswire.com,5,Matsumoto,Mercedes-Benz,2,3
HYGP9WW5BAGJT05P0E6CM8JK,2024-03-18,70166,2024,42140.91,Danyelle Verrillo,dverrilloat@nymag.com,2,Newton,Ford,3,1
HYGP9WW76E5DTZJQA3G4BKGT,2024-03-12,36042,2024,239354.27,Aline Amesbury,aamesburyau@diigo.com,2,Yono,Chevrolet,2,3
HYGP9WWAYCJS5KJPE5PS4WRT,2023-07-14,5983,2023,229032.88,Isabella McNickle,imcnickleav@bloglovin.com,2,Haebaru,Audi,2,3
HYGP9WWCHQPSGFD9JNN32CS0,2023-11-29,30495,2024,197632.13,Bernhard Munnery,bmunneryaw@thetimes.co.uk,5,Los Angeles,Pontiac,4,4
HYGP9WWEFV64448ACQXYXSSK,2023-05-10,65432,2024,6401.48,Gabriella Death,gdeathax@ebay.co.uk,2,Miami Beach,Toyota,4,4
HYGP9WWG9K96M1MRF194KJ4W,2024-04-03,70952,2024,282331.7,Gauthier Clay,gclayay@archive.org,5,Tamano,Mercedes-Benz,2,3
HYGP9WWJZ4MEMCQR8GGQM6N7,2024-01-07,59906,2024,289758.02,Car Hawkshaw,chawkshawaz@psu.edu,5,Cedar Rapids,Pontiac,4,4
HYGP9WWNR66BWDG0RSTJW53N,2023-07-29,48785,2023,155423.98,Raul Ebertz,rebertzb0@myspace.com,5,Fujinomiya,Volkswagen,2,3
HYGP9WWPVFKPFW2Q47F7J48F,2024-01-22,64181,2023,134166.03499999997,Honor Hawley,hhawleyb1@mapquest.com,2,Kushiro,Volkswagen,2,3
HYGP9WWQ6W7YRVB4Q3ENJTR3,2023-12-10,45906,2024,280502.81,Nataline Abbe,nabbeb2@over-blog.com,2,Mooka,Audi,2,3
HYGP9WWTEE48H5JRWCF4XBBY,2024-03-24,33043,2023,58024.45,Ada Arney,aarneyb3@about.com,2,Washington,Lexus,4,4
HYGP9WWXPG3G1M6PAKSMWMG1,2023-06-01,17924,2024,134680.36,Zelda Monini,zmoninib4@yahoo.com,2,Irving,Mitsubishi,4,4
HYGP9WWZX3B7NS4EJW3WWMMX,2024-01-12,67173,2023,259317.94,Dennis Bick,dbickb5@blogspot.com,5,Pasadena,Lexus,4,4
HYGP9WX14Y7V6JG78DWNWVD2,2023-06-08,69891,2023,1917.34,George Ruffli,grufflib6@paypal.com,5,Sacramento,Chevrolet,4,4
HYGP9WX3PED7FFN75GWD3JG3,2024-01-20,83586,2023,87788.68,Malissa Gathercoal,mgathercoalb7@prweb.com,2,Lexington,Mazda,4,4
HYGP9WX50ZWMQFT4RPC7H1DY,2023-06-27,91142,2024,134166.03499999997,Clemens Lavis,clavisb8@angelfire.com,5,Iwade,Lincoln,2,3
HYGP9WX6SVVE1FE5EJK7P3AW,2023-07-26,53099,2023,140370.91,Hoyt Normanvell,hnormanvellb9@apple.com,5,Little Rock,Mercury,4,4
HYGP9WX9N7CGB41ZV405TZNR,2024-03-18,50431,2024,41322.0,Waylon Mithon,wmithonba@mail.ru,5,Minato,Plymouth,2,3
HYGP9WXAJQN6V0RCSR8RPAEG,2023-07-15,63443,2023,18675.26,Phylis Rannigan,pranniganbb@blog.com,2,Sueyoshichō-ninokata,Subaru,2,3
HYGP9WXC4ZJZSHWBPCMK7V7D,2023-09-21,35034,2023,215098.09,Willdon Pieters,wpietersbc@freewebs.com,5,Lees Summit,Cadillac,4,4
HYGP9WXFDS732EJNCXB6AE2X,2024-02-01,81635,2023,208265.68,Tessa Darcey,tdarceybd@wunderground.com,2,Morioka-shi,Honda,2,3
HYGP9WXJT5ZFHGXMW26S321G,2024-04-28,99378,2024,145774.5,Denis Canavan,docanavanbe@eventbrite.com,5,Seattle,BMW,4,4
HYGP9WXNX0PCPC0DYS9YX0HC,2023-05-12,69478,2024,134166.03499999997,Elisha Cassie,ecassiebf@google.cn,5,Baltimore,Pontiac,4,4
HYGP9WXRW8FRHCRN90WB17TZ,2024-04-16,35798,2023,230174.5,Alexina Slora,aslorabg@qq.com,2,Richmond,Mitsubishi,4,4
HYGP9WXT7NGT1GTJM5W5TH6Z,2023-09-20,4643,2023,142884.51,Paddy Ector,pectorbh@biblegateway.com,5,Kuroda,Chevrolet,2,3
HYGP9WXW8RYY8GV4XX85RR8P,2024-01-15,63977,2024,208145.1,Laird Martinetto,lmartinettobi@yellowbook.com,5,Asheville,Kia,4,4
HYGP9WXZ4ZF0D9SXX9CR73MD,2023-08-28,15983,2023,28301.89,Madelene Joye,mjoyebj@dagondesign.com,2,Boise,Pontiac,4,4
HYGP9WY1GERH99G178P1316T,2023-09-19,88193,2023,288406.91,Cecelia Channing,cchanningbk@dmoz.org,0,Yūki,Mazda,2,3
HYGP9WY3BZTQ9QJQ53J07W3B,2023-09-14,22742,2024,9184.92,Almire Fullard,afullardbl@miitbeian.gov.cn,6,Atlanta,Audi,4,4
HYGP9WY5J458XJYA84540JX3,2023-05-12,44403,2024,204989.54,Dolly Vassar,dvassarbm@friendfeed.com,2,Minato,Kia,2,3
HYGP9WY9WBNXPBVW4BVFM119,2024-02-10,1056,2024,137047.77,Claudio Farloe,cfarloebn@biblegateway.com,5,San Diego,Ferrari,4,4
HYGP9WYB3MSNDFDAYYVCCEJ2,2024-02-11,40619,2024,92069.87,Seumas Warhurst,swarhurstbo@amazonaws.com,5,Sakata,Chrysler,2,3
HYGP9WYEN4PY1K3C78BKKCFC,2023-12-25,94759,2023,162282.52,Bobette Braundt,bbraundtbp@google.nl,2,Ina,Suzuki,2,3
HYGP9WYH0FHR1P1D8GDYR0TA,2024-04-30,84017,2023,201793.16,Howie Tilbury,htilburybq@jalbum.net,5,Milwaukee,Buick,4,4
HYGP9WYMM7AJ8GBXJWN6ECD3,2023-11-01,44403,2023,281375.12,Marleah Olexa,molexabr@ameblo.jp,2,Imaichi,Chevrolet,2,3
HYGP9WYNGK21Y18VZ8T46SX2,2024-02-06,54707,2024,141065.18,Yettie Wogan,ywoganbs@google.com.br,2,Baltimore,MINI,4,4
HYGP9WYRAJK7BJ4EY4EEXZWX,2023-06-11,22359,2024,46948.24,Orton Ganderton,ogandertonbt@amazon.com,5,Frankfurt am Main,Pontiac,0,0
HYGP9WYTNQGDCHKYQXYD0CQT,2023-11-30,43876,2023,194062.97,Toinette Burbury,tburburybu@google.co.jp,2,Orlando,Porsche,4,4
HYGP9WYW919NSGX3CKVD3818,2023-06-01,71538,2024,1112.28,Cordie Roadknight,croadknightbv@moonfruit.com,5,Hamilton,Volkswagen,4,4
HYGP9WYZE1A7J7MA19JM1M07,2024-02-12,65831,2023,134166.03499999997,Thaxter Fairest,tfairestbw@blogtalkradio.com,5,Berlin,Toyota,0,0
HYGP9WZ2RR335R4Y7DKS84WP,2023-08-08,44403,2023,110536.94,Daune Hampshaw,dhampshawbx@posterous.com,2,Naha-shi,Subaru,2,3
HYGP9WZ4QJ21AJQHY1AZ1AVZ,2023-09-19,44403,2023,165862.86,Gwyneth Davidesco,gdavidescoby@trellian.com,2,Kirkton,Chrysler,3,1
HYGP9WZ7N3W1FEMC7WG4BYPV,2024-03-19,49821,2024,15864.85,Goraud McKibben,gmckibbenbz@fotki.com,5,Kitakami,Oldsmobile,2,3
HYGP9WZAZ9G5W8G5094JGVCX,2024-01-28,83130,2024,134166.03499999997,Shanon Bertouloume,sbertouloumec0@cmu.edu,2,Pittsburgh,Toyota,4,4
HYGP9WZDPKN1Q4QD95EPGBWG,2023-09-14,6229,2023,252395.15,Aileen Lickorish,alickorishc1@sbwire.com,2,Fairbanks,Dodge,4,4
HYGP9WZFJC9W7DP6WV61RCTC,2023-10-31,11896,2024,265727.94,Shayne Lambertz,slambertzc2@flickr.com,2,Tampa,Scion,4,4
HYGP9WZHC7Q2VP1T7HNKTAFH,2023-12-27,32465,2024,18939.96,Danni Howard - Gater,dhowardc3@examiner.com,2,Rochester,Audi,4,4
HYGP9WZJE45JXQXXC4MZP7H1,2024-04-17,46472,2024,23197.61,Franny Kittow,fkittowc4@networkadvertising.org,5,Washington,GMC,4,4
HYGP9WZM1C4VZ6NWB5QGZY6F,2024-02-04,845,2023,40090.51,Pearl Becke,pbeckec5@gmail.com,2,Toledo,Infiniti,4,4
HYGP9WZNYA01SECMKP7C9S8S,2023-09-07,10040,2024,169004.75,Rebekkah Balls,rballsc6@illinois.edu,3,Kushikino,Saab,2,3
HYGP9WZQTT8WG08R94J2P0MK,2024-03-01,22389,2024,21811.11,Myrlene Chetwin,mchetwinc7@google.nl,2,Fresno,Chevrolet,4,4
HYGP9WZRA4X8VNCXSP6VHSVM,2023-11-14,78524,2024,228851.1,Poppy Hatcliffe,phatcliffec8@unblog.fr,2,Hayama,Toyota,2,3
HYGP9WZTGR85V7HHFTM7XZW9,2023-09-04,44403,2024,76631.94,Lillian Guisler,lguislerc9@bloglines.com,2,Cincinnati,Lamborghini,4,4
HYGP9WZVFSRWD88MYRVVZ19K,2023-05-16,99548,2024,143996.99,Koenraad Rimington,krimingtonca@economist.com,5,Los Angeles,Lincoln,4,4
HYGP9WZWDG7CNWK970TG5PZT,2023-10-20,50827,2023,267797.37,Ring Castanone,rcastanonecb@utexas.edu,5,Sasebo,Toyota,2,3
HYGP9WZX7AQ25ZFDKYVE95E9,2023-10-10,2374,2023,142536.31,Vita Deverock,vdeverockcc@flickr.com,2,Salinas,Ford,4,4
HYGP9WZZPSFZHK667TNQQ85X,2023-06-12,4057,2024,96239.33,Jilly Ranklin,jranklincd@upenn.edu,2,Kazuno,Dodge,2,3
HYGP9X00PGVVC5M6ZCAFZRQX,2023-12-30,30750,2023,260763.22,Valentia Bunker,vbunkerce@csmonitor.com,2,Fort Worth,Tesla,4,4
HYGP9X02PXW1X94HWB807X46,2024-02-26,12936,2024,107130.16,Nerti Littledike,nlittledikecf@china.com.cn,2,Cincinnati,MINI,4,4
HYGP9X032SDG3AQZKNFX23YT,2023-10-26,86287,2024,142506.24,Eb Forrestill,eforrestillcg@elegantthemes.com,5,Kawaguchi,Chevrolet,2,3
HYGP9X04TF1RM893TWFZFYTF,2023-10-05,95444,2024,72522.4,Carolee Boulton,cboultonch@netscape.com,2,Sunagawa,Toyota,2,3
HYGP9X066KEG7MANZG5JP0ZZ,2023-05-08,89684,2024,72053.28,Almire Le Provest,aleci@csmonitor.com,6,Las Vegas,Plymouth,4,4
HYGP9X079P823AXK1HVDYBJX,2024-01-21,16917,2023,22443.1,Austin Greatreax,agreatreaxcj@businesswire.com,2,Billings,Subaru,4,4
HYGP9X0AAX7VVBHNX82MPSX1,2024-02-23,98582,2024,283721.95,Robin Chippindall,rchippindallck@usnews.com,2,Kasama,Ford,2,3
HYGP9X0BFCE8C93MFDHX7KSB,2023-06-23,63349,2024,48728.97,Laurianne Fairbrace,lfairbracecl@ask.com,2,Scranton,Infiniti,4,4
HYGP9X0D2H8RPFASEPYGM0C0,2024-01-19,78878,2023,221049.45,Cherida Checci,ccheccicm@unicef.org,4,Ōtawara,BMW,2,3
HYGP9X0GM0B97BCQXR04NCDW,2023-11-27,45140,2023,68960.38,Emilio Flawn,eflawncn@aboutads.info,5,Chigasaki,Nissan,2,3
HYGP9X0JQQC3FQAW1K25RKJ5,2023-05-05,26625,2024,149120.73,Lilia Ody,lodyco@tripadvisor.com,6,Kariya,Toyota,2,3
HYGP9X0MJAEG1XA1MNEGV3R7,2023-11-26,57505,2023,130155.51,Darn Vanshin,dvanshincp@loc.gov,5,Springfield,Ford,4,4
HYGP9X0NDNDWPP8EHGBAN4NP,2024-03-22,61323,2024,233015.69,Pen Hinnerk,phinnerkcq@erecht.de,5,Shiroi,Buick,2,3
HYGP9X0PZ145RR1HWNRAM3M0,2023-10-25,44403,2023,184587.39,Meaghan Massow,mmassowcr@cloudflare.com,2,Tulsa,Lincoln,4,4
HYGP9X0RCX4GQ9DJBC8SF83X,2023-08-03,16769,2023,275879.26,Heddie Dillingstone,hdillingstonecs@sphinn.com,2,Daytona Beach,Toyota,4,4
HYGP9X0WWVKXT5WV093EX2F8,2023-08-10,60069,2023,208703.57,Rafaellle Varfalameev,rvarfalameevct@europa.eu,5,Akashi,Mitsubishi,2,3
HYGP9X0Y7XNJJEH0DWA76SSX,2024-01-09,46555,2023,127235.34,Wilfred Markos,wmarkoscu@shutterfly.com,5,Fort Lauderdale,Hummer,4,4
HYGP9X10Y1WQRCCCBKMRNATY,2023-12-15,24265,2024,134166.03499999997,Marga Clamo,mclamocv@hhs.gov,2,San Jose,BMW,4,4
HYGP9X13S61TEEW58T77RTG4,2023-10-19,44403,2024,134166.03499999997,Natassia Ellse,nellsecw@yahoo.co.jp,2,Ryōtsu-minato,Volvo,2,3
HYGP9X151G5V60QRVMGKT283,2024-02-04,3757,2023,271399.0,Bailie Peniello,bpeniellocx@jigsy.com,5,Los Angeles,Kia,4,4
HYGP9X16EDJV7DCEHYR60RG0,2024-03-30,46392,2023,82146.3,Dunstan Comberbach,dcomberbachcy@nps.gov,5,Hino,Citroën,2,3
HYGP9X184BF8V4KNQE956AKW,2024-03-25,44681,2023,273600.13,Lindon Duval,lduvalcz@booking.com,5,Charleston,Volkswagen,4,4
HYGP9X19YYVBATN6Z2AFRBGZ,2023-07-27,51899,2024,225978.77,Raimund Baurerich,rbaurerichd0@ed.gov,1,Minneapolis,Eagle,4,4
HYGP9X1AWCJQQ1KY9MFJGXM3,2023-11-03,449,2023,169816.84,Sophi Domke,sdomked1@youku.com,2,Springfield,Ford,4,4
HYGP9X1C6KNAS8ZBD55JV4FV,2023-12-26,95522,2024,182782.12,Bram Ronnay,bronnayd2@redcross.org,5,Minneapolis,Dodge,4,4
HYGP9X1D52GKG4KF9N235BZ8,2023-09-07,89301,2024,28744.64,Abeu Mulqueen,amulqueend3@merriam-webster.com,5,Mesquite,Dodge,4,4
HYGP9X1ER3WX4VZZW82Z1QNR,2023-06-01,86172,2024,200340.86,Delinda McEnteggart,dmcenteggartd4@omniture.com,2,Ikeda,Mazda,2,3
HYGP9X1F9P52SXX9Z7PW6B14,2023-10-09,85447,2024,126576.83,Lorant Thornewill,lthornewilld5@marriott.com,5,West Palm Beach,Audi,4,4
HYGP9X1G8AW5WBPQ2CFX06M9,2023-10-30,12264,2024,49819.42,Barbabas Bissett,bbissettd6@craigslist.org,5,Hekinan,Mercedes-Benz,2,3
HYGP9X1KJPD478WQ8T77ZW5F,2024-04-16,50482,2023,146986.99,Zacharias Poupard,zpoupardd7@posterous.com,5,Tsuma,Dodge,2,3
HYGP9X1PNST89X505JJFM63X,2023-10-11,11084,2024,269260.48,Cedric Cooper,ccooperd8@japanpost.jp,5,Valdosta,Audi,4,4
HYGP9X1STJSG7K14BRC0G5Q5,2023-11-12,58203,2023,134166.03499999997,Cicily Jelk,cjelkd9@odnoklassniki.ru,1,Toyonaka,Toyota,2,3
HYGP9X1W3NC7JCY78S4ZNHGQ,2023-11-17,7995,2023,176308.69,Shoshana Dory,sdoryda@plala.or.jp,2,Montgomery,Jaguar,4,4
HYGP9X1ZJABN8STP1KGE4B72,2023-10-12,76692,2023,76934.06,Genni Blasli,gblaslidb@qq.com,2,Futtsu,Suzuki,2,3
HYGP9X2221Y83M4JTR7E08A1,2023-05-26,2722,2023,217196.92,Torrence McNelis,tmcnelisdc@istockphoto.com,5,Los Angeles,Maybach,4,4
HYGP9X255H8311ZFQNX071V6,2024-04-26,20811,2024,178038.14,Ericha Weems,eweemsdd@ameblo.jp,2,New York City,Chevrolet,4,4
HYGP9X28S1GEZFAQRQJQJ4BR,2023-11-30,78181,2024,235805.95,Alfie McEntagart,amcentagartde@cocolog-nifty.com,5,Honolulu,Volkswagen,4,4
HYGP9X2AK8977RE5PA42BNDK,2023-10-08,29203,2024,72629.86,Shalom Somerbell,ssomerbelldf@theatlantic.com,5,Evansville,Lincoln,4,4
HYGP9X2CMYXD75T6GN2CCHM8,2024-03-20,68362,2023,134166.03499999997,Kathryn Braybrook,kbraybrookdg@sourceforge.net,4,Austin,Subaru,4,4
HYGP9X2DQGY40P94B4X32TDR,2023-05-12,14561,2023,221724.95,Dyana Phillis,dphillisdh@multiply.com,2,Mainz,Chevrolet,0,0
HYGP9X2EHHKYD1DE15XF2XR4,2023-07-07,81200,2024,16221.35,Vincenz Puttnam,vputtnamdi@arizona.edu,5,Yokkaichi,Dodge,2,3
HYGP9X2G5CDJK2E24SJ3S4RR,2023-07-09,54550,2023,84937.24,Arny Huffy,ahuffydj@telegraph.co.uk,3,Dillenburg,BMW,0,0
HYGP9X2H4KSH39SKNNZCPG23,2023-08-17,44403,2024,144385.01,Malissia Vairow,mvairowdk@huffingtonpost.com,2,Gary,Acura,4,4
HYGP9X2JMWX7ZCGH37MX7F22,2024-01-16,95468,2023,4341.42,Berthe Airey,baireydl@economist.com,2,San Diego,Acura,4,4
HYGP9X2KQMB445EDZ3237R9R,2023-11-25,25723,2023,181082.74,Robers Gingel,rgingeldm@soundcloud.com,3,Bakersfield,Chrysler,4,4
HYGP9X2M7STWSZHRJH2Y9KCC,2023-10-01,80766,2024,16102.82,Jaclin Croot,jcrootdn@walmart.com,2,Minneapolis,GMC,4,4
HYGP9X2PXGYD8W7CFWEHJK4T,2023-10-30,44403,2023,169156.08,Darrel Densey,ddenseydo@oaic.gov.au,5,Menuma,Mitsubishi,2,3
HYGP9X2QPA2F00D5532A6S00,2023-07-23,88194,2024,44204.52,Henry Bosence,hbosencedp@csmonitor.com,5,Shreveport,Ford,4,4
HYGP9X2SHXVXA8RYYJVWFNES,2024-01-06,97325,2023,120678.91,Aarika Willcot,awillcotdq@bing.com,2,Fort Worth,Cadillac,4,4
HYGP9X2THJYHMQQSNHHF99E5,2023-11-22,44403,2023,134166.03499999997,Brook Digweed,bdigweeddr@youtu.be,2,Ojiya,Porsche,2,3
HYGP9X2V8E6J2K4DTTGYNRR3,2023-10-27,75773,2024,270581.2,Norina Sherwin,nsherwinds@symantec.com,1,Miyakonojō,Lincoln,2,3
HYGP9X2XVJ9AZQ30N03CFEQJ,2023-05-12,26125,2024,81159.26,Margalo Pease,mpeasedt@symantec.com,2,Pasadena,BMW,4,4
HYGP9X2Z4E4Z331M8HHNTTY0,2023-12-31,79511,2023,134166.03499999997,Ingelbert Bowick,ibowickdu@csmonitor.com,5,Detroit,Ford,4,4
HYGP9X32Q3ZDA7JJQEMW7Q40,2024-02-19,76454,2024,127058.14,Margy Allain,mallaindv@bluehost.com,2,Mesquite,Chevrolet,4,4
